text,id
"@JohnCornyn The Heroes Act, passed by the House in May, was put in a drawer by McConnell in June. Explain how that… https://t.co/m2VxGll8Sw",5
IM SO SAD JONGHO IS SO CUTE,5
im sad,5
@phil_is_sad Phil you're a fucking genius,5
i'm so tired and sad because i think i'll never get aaron's follow,5
"This 10.10.2020, a symbolic day consecrated by the calendar alignment of its figures . Sad day marking our final se… https://t.co/UXJnkJb2Wj",5
@_KarateChris @ayeemalik99 Good god some people will really do anything for attention. That’s damn sad. Praying for… https://t.co/e2sbWf29AL,5
It's a sad thing when you play with someone nice in among us and you never come back and play with him again https://t.co/IlALUdjH4L,5
this is so sad https://t.co/0e3Xk5YGTp,5
@Xiong_Hyouka Why r u making this so sad? 😭😭😭,5
"i am SAD moots give me pictures of the following so i can look at them and be less sad:

-sig
-arle
-amitie
-ex
-ac… https://t.co/FVnnqxjIs7",5
@donwinslow @realDonaldTrump Dr Sean is really causing people to question the credentials of doctors of osteopathy.… https://t.co/AsZI09bH0G,5
@sycamoris_ yes very 🥺 the soundtrack and his letters are just so sad and touching 😭,5
@dumbamlli This is so sad but also chess is the best,5
the Cotton Candy EEO haters probably so sad they could have had this in the MV instead https://t.co/uxnluKEoNj,5
these tears keep a,5
@_Ortodox It’s really sad. Fuck him and na that money go choke am,5
@pinknationswift thats the sad part smh 😏☹️,5
"@SquadGameover @GlaceonParody He wanted to, but since you said ""maybe"" he was sad.",5
"Yo can somebody explained to me WHY I get so soft n sad when I'm up past midnight? Cause this is not comfy. 

I'm j… https://t.co/jgzavA6IEO",5
guys i hit my head and now i’m sad,5
me trying to explain why golden is lowkey sad: https://t.co/jpzUuD40tS,5
@orbitvinn y the sad face. dats cool.,5
So sad!!! This is disgusting! https://t.co/SEcCGIyzbq,5
@breadbreadz started with cactus with them in hot pants and baggy shirts and blazers and then it got sad with 5star… https://t.co/p5fsFvbzO2,5
this is so fucking sad https://t.co/LYjCJjffum,5
Why be sad when you can smile?,5
@MessiTribute This is what we call Playmaking and exceptional distribution. Not these sad “underrated playmaker” vi… https://t.co/HXrTjxGOE7,5
Sad song on such a fire beat,5
I do not know who I am..is that sad.,5
@ayobinksss Please don't be sad We all have been there thinking you have friends. I didn't mean for you to be sad I… https://t.co/U9UiXsFcFD,5
"Went to WDW like 5 years ago, so this made me sad when it came up on Facebook memories https://t.co/YEGSH11u60",5
"Really upset to read stuff about Uncle Phil today, Looks to be some truth in it, some people have some bad troubles… https://t.co/D9qVtWfrOl",5
I feel so sad..cant stop crying.. feel bad with myself..why i miskin with my ownself..too bad..,5
i’ve never had friends who actually cared about me and  it’s not kinda okay w me i understand it  but sometimes it… https://t.co/3cHg7uGwMT,5
If one of those Bakersfield knuckle draggers laid a hand on one of my kids... I would conjure up a Buffy/Sydney Bri… https://t.co/RufcwXPI2o,5
@CBBucs55 @strugglemade105 it’s the sad reality at this point,5
Sad that Halloween is canceled even though I wouldn't have been able to wear any costume I'd like anyways and would… https://t.co/An3iRvhFps,5
@sad_mingi I swear you make me weak when you call me that https://t.co/9UVsg1sBXA,5
Why is this so sad? https://t.co/O47ydu2cZ0,5
"@GravitasIndeed @jimmy_dore @TwitterSupport is fantastic at spreading lies.

Humans are not so bad and when on twit… https://t.co/GegMSHgEQt",5
I’m sad but I still plan to enjoy this concert,5
DAISY'S CHAIN is the sad story of a rich girl looking for signs of  her ex-gangster father's #love and approval. He… https://t.co/Gc4ju0ZdyX,5
@S4NJICORE we're all sad today &lt;/3,5
"@malaymango Sad - lany
Funny - zedd
Bitter - Fletcher, Kito ft Trevor Daniel",5
tl dead.... very sad,5
@GlizzyMaxwell Space catboy?,5
Its just so sad to see hazard struggle so badly in Madrid. Worse than a heartbreak!,5
watching these streams get taken down in real time is so sad the show ain’t eem start yet 😩,5
I’m sure people are aware the Northerners aren’t protesting #EndSARS . That is cause SARS over here do the jobs the… https://t.co/iw9bRVGYDM,5
@nurainoth R u sad,5
"Life is so strange.
If your happy, people will get jealous.
If your Sad the question us!.
Good morning.",5
"@TheArtOfKhanan but ya, they don’t have an ONLY mustache emoji.. sad",5
always in my mind and it makes me both happy and sad. I guess that’s what it feels like to be in love. Kuroyukihime (Accel World),5
"@anakincrossing I’m not in danger, I’m just extremely sad and I feel helpless and hopeless..",5
"@_haydenblake @Jikishii seen this happen, just cause one experience between two people happened, that wont apply to… https://t.co/gXbJ6e9ITN",5
@StefComedyJam Nooo don't be sad,5
@maestroroy @omogunoriola @MrOdanz True! But how can they get all of this equipments to protect them selves now? It… https://t.co/xxWQfK7fMK,5
@ymflvr big sad,5
@Evespeaks1 That’s literally what’s going to happen to me lol. I’m about to move into a beautiful new place and I’m sad...like why Brain??,5
Lol I be sad about one thing then my mind goes and thinks of 10 more things to be upset about🙄,5
@angeIkotori IDKKKK REJECTED SIF PROMO UR VIBES FR ITS SO SAD,5
@newscomauHQ sad really ..... but i guess if it makes them happy its no-one elses business,5
@leopikafan BYE IT MAKES ME SAD EVERY TIME I HEAR IT AHAHSHAH,5
So I keep having hope in everything I do even though this passing was unexpected and left us sad. It still would ha… https://t.co/9gv4PrlgVO,5
Sad news..... but very proud to have known this wonderful lady. Nos da cariad xxxx https://t.co/V3YqiZiDFS,5
@biggiewasfat vibe and sad,5
Sad part https://t.co/mTnJ3VnQhI,5
"They are reel life heros but not in real life..SAD

#CBIStartArrestInSSRCase https://t.co/dy81QaArDx",5
@jjbatae this reminds me of that one time i saw this cute joon as a dad edit there and the comments were full of yn… https://t.co/Z8dRLCUHMV,5
Low key sad I can’t see the moon every night from my balcony 🥺,5
@ltsExo_ why the sad face,5
It’s sad how ppl have to talk shit about others to make themselves feel better,5
Sad news for #Lincoln this week https://t.co/14oZxkXBUr,5
"Another heartbreaking true story about how this pandemic, and the disinformation and ignorance around it, are destr… https://t.co/CefsJ7MPoE",5
@metsbarmby @gmatarutse @ChionisOmuhle @solo2029 @ArthurChoga @CastleLagerPSL @hadebe_teenage @acesyouthsoccer… https://t.co/LdICbqJuYx,5
@Gmaxi_32 It is very sad that a team with so many talented players is taking part in such failures.,5
@missjoynicole Sad ain't it,5
It’s so sad that this regime is a military regime 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️#EnsSARS,5
@ushiwak_ass :(( kinda sad about it and worried too for them but yes i do hope they somehow find peace of mind soon :(,5
@LWTPRlNCE ITS A FANFIC AND ITS REALLY SAD UM UM UM,5
im sad. send food :(,5
I dont wanna be sad forever,5
why do i always get sad at night time,5
Sad 2 say 🖤 https://t.co/x30Y9sfil4,5
This is sad af https://t.co/DETf4JwtXF,5
"Did you ever fell inlove with a girl? — I would say so, not long terms but in the moment yes... it was like right p… https://t.co/goyz43nFb5",5
@hopeworldcx This is so sad,5
nothing like sitting in the kitchen at 3 am eating peanut butter outta the jar w a fork while watching sad yt vids,5
@MrOdanz @Mercylover7 This is really funny but sad at the same time. I can picture you flying up and down. One day… https://t.co/Yz3BVF9hLI,5
"Me:I’m sad.
Someone: C list actor who dated the A+singer says he’s single
Me:*smile again*",5
@MutomboDaPoet @johndumelo1 And my brother the sad and scary part is most of you who call people out are here suppo… https://t.co/rUtXPuWTwF,5
"whenever I'm sad I remember Aaron Carpenter smile, and I automatically open a smile too",5
Its so sad seeing all these teams sleeping on me man LIKE IM SORRY THAT I DONT HAVE CONNECTIONS,5
As I analyze the world this shit is so sad. Like fuck the money and the sex and the drugs and the females and the m… https://t.co/Fo64NY9Q5C,5
this is too sad bye,5
It’s just Sad,5
"@onlyxxio Ur also cute, sexy, hot ect.",5
@OneBorb @Nyanobites It really do be the sad truth ngl 😔,5
"It's a good day to be alive, but sad to realize that the @PoliceNG death squad AKA #SARS is still active. While pro… https://t.co/gejGc5JzVY",5
@kwordmeplease I’m sad quotes 😃,5
@widowskenna sad times,5
@merkinabout What sad little lives they have M. 🙄🤷🏻‍♂️,5
@pickapixelyt he's a kid its a bit sad your posting an 8-12 year old on twitter complaining :),5
"2020 is not beautiful year because there is no comeback for EXO. @weareoneEXO @B_hundred_Hyun @layzhang 
I’m sad 💔 https://t.co/GVwG6NeurA",5
"Michael told me in the closet, go get some chicken I'm so sad 
My everything, my bread and cheese 
Got no fears I'm singing oh~",5
"@chasecameron_ Ive already written enough sad poetry. Had a really positive week, but today has been a bummer. I do… https://t.co/FzL9IvcVEt",5
i’m so SAD,5
@BBCWorld This is a case from psychiatry.  It's sad that they didn't have time to help her.,5
I went from watching this and being horny to watching this and being sad and horny https://t.co/VQ53UXEOEG,5
"Sad too see Austin, Mayo and Langdon's go but tough decisions need to be made https://t.co/E14gJVYahh",5
The prayer of every parent is Never to mourn over their children. It's so sad to watch Jimoh 's father weep over hi… https://t.co/LVyBOSCz1d,5
@gavfraser191 @TyrrellHatton @adidasGolf Pretty sad really!,5
@DMC0821 Normal people actually listened to the Denver Police. It's just sad that our country has gone nuts like th… https://t.co/bqaluDiQzd,5
@Mary_J73 Sad but history brought to life. I’ve visited too and stayed in the Titanic hotel that was once the offic… https://t.co/Lq7jNyXTqI,5
"Among the influences which have played an important role in defining the social, spiritual and cosmological status… https://t.co/f9I8bKONY9",5
@irresistiblewuf it's rlly sad i can't😥,5
"So sad😭, may God grant all affected families comfort. #EndPoliceBrutality #EndSarsNow #justiceforjimoh # https://t.co/JRSLdXwniT",5
It Is sad to hear of the death of #JimohIsiaq and the unnecessary force used by the @PoliceNG on peaceful protester… https://t.co/kt2Gd7ttFG,5
woke up sad as fuck but got to work on that Google document fuck my life,5
@dsizheng don’t be! you look great in this comeback ge. i’ve been feeling good as well but a little tiny bit sad be… https://t.co/7Ak3iQx03E,5
"aj: why are podd and khaotung sitting with their backs against each other?

jj: they had a fight.

aj: then why are… https://t.co/mSI2o9NUwo",5
"harutoooo u did very well today 💗___💗 feel sad cause today is ily last stage, but its okay! see you on next chapter… https://t.co/bA0emGHFHy",5
I am so fucking sad aha ha ha,5
woke up sad bc i had a dream where two of my friends who don’t talk to me anymore hung out with me and it was rlly nice for a split second 😔,5
"@philocalytae U have classes on sundays?
Sad",5
When oikawa mochi comes home do you think he will be sad that iwaizumi mochi isn’t there either? But would it b fai… https://t.co/T170fikZ7m,5
@THEATREJUNKO whats sad is that i cant,5
So Mango Mussolini holds another rally on the balcony in the “People’s House” and had to pay off the attendees. Sad… https://t.co/huaTvNXLzb,5
@BoudieJ @Capta1nA @thereluctantdis @_DGraham @HelloMrSmith @DenverPolice You’re a very strange and sad man.,5
"As sad as this is, I laughed out loud. https://t.co/K9ncMd2BQG",5
@CharleneforAZ @JoeBiden @KamalaHarris Omg how sad,5
i probs won’t be live tweeting as much unless something’s different bc i’m sleepy and sad 🥺🥺,5
"@RealJamesWoods Oh, how funny!  Scared of strong, smart women, are you?  Only sad little men fear women who aren't servile. 😂",5
@garfieldtattoos @trainedplaylist @BaconPilot @king_cowb0y Didn't you say you weren't sad?,5
@Jade_Lyn_B @kingdomservant4 @DebraMessing @realDonaldTrump so very sad to see this a patriotic man who loved his c… https://t.co/AG8EdCQbzF,5
"@LUFCHistory Though I've often felt sad about death, this really upset me, a total Leeds united legend",5
sad fuckin hours,5
laying on my couch lol I'm missing some people so much 💔 i miss talking with all the a1n this is making me sad,5
"@onlyxxio Ur the gorgeous one here, doll https://t.co/kfAPVXQ8GB",5
"But once it's people pushing the edges for things to fit their narrative, it gets sad; yes, he wanted to showcase h… https://t.co/mCLiynNXAG",5
im honestly sad but imma just act like idc like i always do because it’s the better option and i already did what i… https://t.co/ZXvjN0nLIv,5
@runwayrih @shotzbankss People are just jealous of her &amp; it’s honestly sad...🤦🏽‍♀️,5
All of this is what has made me feel better every day. It is an unlocked achievement to remove the sad days little… https://t.co/oiu3GV3PNv,5
"@Cars2H @jvnaidoo1 @JayJayStallone @EFFSouthAfrica Its sad many of these called ""revolutionaries"" were clearly raci… https://t.co/lmKnJcoR2f",5
@joermrz Like the baby still has fucking stitches. Hope this stupid shit enjoys getting dragged for publicly being… https://t.co/lRYelfP87T,5
"@rosamund_ElsFdn Similar thoughts here. Sad it should be so. 
@RachelAldred ’s team is assessing income deprivation… https://t.co/m3YYn9QFO0",5
@YellowCube7 This is so sad... really sad https://t.co/JeO1qgVDIA,5
Twitter is such a sad sad place.,5
"im bored = twitter
im anxious = twitter
im sad = twitter
mcyt = twitter
ot5 = twitter 
hotel = trivago",5
